Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,number_of_progeny,years_since_joining_company,MntProds,AcceptedCmp,NumAllPurchases,Age,Total_Children,Family_Size,Has_Children,Has_Teenagers,Has_Young_Kids,Child_Dependency_Ratio,Income_Per_Person,Is_High_Income,Total_Spending,Spending_Per_Income,Spending_Per_Person,Avg_Monthly_Spending,Wine_Preference,Fruit_Preference,Meat_Preference,Fish_Preference,Sweet_Preference,Gold_Preference,Luxury_Spending,Essential_Spending,Luxury_Ratio,Essential_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Channels_Used,Is_Multi_Channel,Deal_Sensitivity,Is_Deal_Hunter,Avg_Purchase_Frequency,Days_Between_Purchases,Avg_Spending_Per_Purchase,Campaign_Response_Rate,Is_Campaign_Responsive,Web_Visits_Per_Month,Web_Visits_Per_Purchase,Web_Conversion_Rate,Is_Web_Browser,Satisfaction_Score,Is_Recent_Customer,Customer_Lifetime_Value,Annual_Value,Loyalty_Score,Education_encoded,Income_Age_Interaction,Family_Income_Interaction,Spending_Age_Interaction,Income_Education_Interaction,Purchases_Per_Visit,Spending_Per_Visit,Income_Squared,Total_Spending_Squared,Age_Squared,Recency_Squared,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Age_Group_Young,Age_Group_Middle,Age_Group_Senior,Generation_Baby_Boomer,Generation_Gen_X,Generation_Millennial,Generation_Silent,Income_Quintile_Q1,Income_Quintile_Q2,Income_Quintile_Q3,Income_Quintile_Q4,Income_Quintile_Q5,Spending_Tier_Low,Spending_Tier_Medium,Spending_Tier_High,Income_Tier_Low,Income_Tier_Medium,Income_Tier_High,Life_Stage_Empty_Nesters,Life_Stage_Middle_Couple,Life_Stage_Middle_Family,Life_Stage_Senior_Family,Life_Stage_Young_Couple,Life_Stage_Young_Family,Life_Stage_Young_Single,Customer_Type_Campaign_Responsive,Customer_Type_Deal_Hunter,Customer_Type_High_Value_Store,Customer_Type_High_Value_Web,Customer_Type_Luxury_Buyer,Customer_Type_Regular_Customer,Recency_Group_Active,Recency_Group_Moderate,Recency_Group_Inactive,Preferred_Channel_NumCatalogPurchases,Preferred_Channel_NumStorePurchases,Preferred_Channel_NumWebPurchases,Cluster,Cluster_Name
1976,53359.0,1,1,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,2,12,257,0,14,49,2,4,1,1,1,0.5,13339.75,0,257,0.004816341829085457,64.25,1.7724137931034483,0.6705426356589147,0.015503875968992248,0.11627906976744186,0.011627906976744186,0.023255813953488372,0.15891472868217055,214,37,0.8294573643410853,0.1434108527131783,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666,3,1,0.26666666666666666,1,1.0769230769230769,292.0,17.133333333333333,0.0,0,7,1.1666666666666667,0.625,1,0.0,1,257,19.76923076923077,0.0,1,2614591.0,213436.0,12593,53359.0,0.625,32.125,2847182881.0,66049,2401,16,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Standard Customers Group 0
1989,38360.0,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,1,12,131,0,9,36,1,3,1,0,1,0.3333333333333333,12786.666666666666,0,131,0.003414926618179922,43.666666666666664,0.903448275862069,0.2727272727272727,0.015151515151515152,0.3181818181818182,0.15151515151515152,0.1590909090909091,0.07575757575757576,46,64,0.3484848484848485,0.48484848484848486,0.2,0.4,0.1,0.2,3,1,0.2,1,0.6923076923076923,438.0,13.1,0.0,0,3,1.0,0.5,0,0.0,1,131,10.076923076923077,0.0,1,1380960.0,115080.0,4716,38360.0,0.5,32.75,1471489600.0,17161,1296,676,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Standard Customers Group 0
1965,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,0,12,1672,1,26,60,0,2,0,0,0,0.0,42309.0,1,1672,0.019759155745163615,836.0,11.53103448275862,0.4088463837417812,0.05977286312014345,0.47878063359234907,0.012552301255230125,0.03945008965929468,0.0,684,922,0.4088463837417812,0.5511057979677226,0.2222222222222222,0.37037037037037035,0.3333333333333333,0.037037037037037035,3,1,0.037037037037037035,0,2.0,162.22222222222223,61.925925925925924,0.2,1,2,0.2857142857142857,2.0,0,0.2,0,1672,128.6153846153846,2.4000000000000004,3,5077080.0,169236.0,100320,253854.0,2.0,557.3333333333334,7160205924.0,2795584,3600,9216,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,Premium Luxury Buyers
1989,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,0,11,30,0,8,36,0,1,0,0,0,0.0,10979.0,0,30,0.00273224043715847,30.0,0.22556390977443608,0.25806451612903225,0.12903225806451613,0.3225806451612903,0.06451612903225806,0.06451612903225806,0.12903225806451613,12,16,0.3870967741935484,0.5161290322580645,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,2,1,0.2222222222222222,1,0.6666666666666666,446.1111111111111,3.3333333333333335,0.0,0,5,1.25,0.5,0,0.0,0,30,2.5,0.0,2,395244.0,10979.0,1080,21958.0,0.5,5.0,120538441.0,900,1296,1156,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Standard Customers Group 0
1963,38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,0,12,318,0,11,62,0,2,0,0,0,0.0,19310.0,0,318,0.008233862406462806,159.0,2.193103448275862,0.3510971786833856,0.05329153605015674,0.13793103448275862,0.10658307210031348,0.06896551724137931,0.27899686520376177,201,95,0.6300940438871473,0.29780564263322884,0.16666666666666666,0.25,0.4166666666666667,0.08333333333333333,3,1,0.08333333333333333,0,0.8461538461538461,365.0,26.5,0.0,0,3,1.0,0.5,0,0.0,0,318,24.46153846153846,0.0,2,2394440.0,77240.0,19716,77240.0,0.5,79.5,1491504400.0,101124,3844,3136,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Standard Customers Group 0
1970,40548.0,0,1,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,1,13,120,1,9,55,1,3,1,1,0,0.3333333333333333,13516.0,0,120,0.002959382475523441,40.0,0.7643312101910829,0.9090909090909091,0.0,0.04132231404958678,0.01652892561983471,0.0,0.024793388429752067,113,7,0.9338842975206612,0.05785123966942149,0.2,0.4,0.1,0.2,3,1,0.2,1,0.6428571428571429,474.5,12.0,0.2,1,5,1.6666666666666667,0.3333333333333333,0,0.2,0,120,8.571428571428571,2.6,1,2230140.0,121644.0,6600,40548.0,0.3333333333333333,20.0,1644140304.0,14400,3025,961,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1952,46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,1,2,13,302,0,17,73,2,3,1,1,0,0.6666666666666666,15536.666666666666,0,302,0.006479157280470276,100.66666666666667,1.9235668789808917,0.31683168316831684,0.039603960396039604,0.31683168316831684,0.10891089108910891,0.07260726072607261,0.1419141914191419,139,141,0.45874587458745875,0.46534653465346537,0.2222222222222222,0.3333333333333333,0.05555555555555555,0.3333333333333333,3,1,0.3333333333333333,1,1.2142857142857142,263.6111111111111,16.77777777777778,0.0,0,6,1.2,0.5714285714285714,0,0.0,1,302,21.571428571428573,0.0,3,3402530.0,139830.0,22046,139830.0,0.5714285714285714,43.142857142857146,2172492100.0,91204,5329,64,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Standard Customers Group 0
1946,68657.0,0,0,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0,0,12,1196,0,18,79,0,2,0,0,0,0.0,34328.5,1,1196,0.017419674327827785,598.0,8.248275862068965,0.40267335004177107,0.028404344193817876,0.39348370927318294,0.09941520467836257,0.05680868838763575,0.018379281537176273,504,624,0.42105263157894735,0.5213032581453634,0.15789473684210525,0.47368421052631576,0.2631578947368421,0.05263157894736842,3,1,0.05263157894736842,0,1.3846153846153846,230.52631578947367,62.94736842105263,0.0,0,7,1.75,0.375,1,0.0,1,1196,92.0,0.0,2,5423903.0,137314.0,94484,137314.0,0.375,149.5,4713783649.0,1430416,6241,16,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Premium Luxury Buyers
1951,49389.0,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,2,12,65,0,6,74,2,3,1,1,1,0.6666666666666666,16463.0,0,65,0.0013160558817574407,21.666666666666668,0.4482758620689655,0.6060606060606061,0.0,0.2878787878787879,0.030303030303030304,0.015151515151515152,0.045454545454545456,43,21,0.6515151515151515,0.3181818181818182,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,2,1,0.14285714285714285,0,0.46153846153846156,625.7142857142857,9.285714285714286,0.0,0,7,2.3333333333333335,0.25,1,0.0,0,65,5.0,0.0,2,3654786.0,148167.0,4810,98778.0,0.25,8.125,2439273321.0,4225,5476,3025,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1970,67353.0,0,1,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,1,12,913,0,28,55,1,3,1,1,0,0.3333333333333333,22451.0,0,913,0.01355524541972266,304.3333333333333,6.296551724137931,0.7680525164113785,0.018599562363238512,0.1652078774617068,0.0,0.0087527352297593,0.038293216630196934,737,168,0.8063457330415755,0.1838074398249453,0.1724137931034483,0.41379310344827586,0.20689655172413793,0.1724137931034483,3,1,0.1724137931034483,1,2.1538461538461537,151.0344827586207,31.482758620689655,0.0,0,2,0.3333333333333333,1.6666666666666667,0,0.0,0,913,70.23076923076923,0.0,3,3704415.0,202059.0,50215,202059.0,1.6666666666666667,304.3333333333333,4536426609.0,833569,3025,1369,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1976,23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,1,12,81,0,9,49,1,3,1,0,1,0.3333333333333333,7906.0,0,81,0.0034149837682870272,27.0,0.5586206896551724,0.07317073170731707,0.036585365853658534,0.17073170731707318,0.18292682926829268,0.08536585365853659,0.43902439024390244,42,32,0.5121951219512195,0.3902439024390244,0.3,0.2,0.1,0.3,3,1,0.3,1,0.6923076923076923,438.0,8.1,0.0,0,7,1.75,0.375,1,0.0,0,81,6.230769230769231,0.0,2,1162182.0,71154.0,3969,47436.0,0.375,10.125,562543524.0,6561,2401,5776,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1973,42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,1,11,67,0,7,52,1,2,1,1,0,0.5,21214.5,0,67,0.0015790714117369785,33.5,0.5037593984962406,0.8088235294117647,0.0,0.08823529411764706,0.029411764705882353,0.0,0.058823529411764705,59,8,0.8676470588235294,0.11764705882352941,0.125,0.375,0.125,0.25,3,1,0.25,1,0.5833333333333334,501.875,8.375,0.0,0,5,2.5,0.16666666666666666,0,0.0,0,67,5.583333333333333,0.0,1,2206308.0,84858.0,3484,42429.0,0.16666666666666666,11.166666666666666,1800220041.0,4489,2704,9801,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Standard Customers Group 0
1943,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,0,12,902,1,24,82,0,1,0,0,0,0.0,48948.0,0,902,0.01842734274448916,902.0,6.220689655172414,0.4839424141749723,0.008859357696566999,0.22812846068660023,0.17718715393134,0.05426356589147287,0.046511627906976744,479,374,0.530454042081949,0.4141749723145072,0.28,0.2,0.4,0.08,3,1,0.08,0,1.8461538461538463,175.2,36.08,0.2,1,6,0.75,1.0,0,0.2,0,902,69.38461538461539,2.4000000000000004,3,4013736.0,48948.0,73964,146844.0,1.0,128.85714285714286,2395906704.0,813604,6724,2809,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,Premium Luxury Buyers
1980,80011.0,0,1,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,0,1,12,1395,0,21,45,1,3,1,1,0,0.3333333333333333,26670.333333333332,1,1395,0.017434884767284907,465.0,9.620689655172415,0.3015759312320917,0.054441260744985676,0.3839541547277937,0.05873925501432665,0.12750716332378223,0.07306590257879657,523,694,0.3746418338108882,0.497134670487106,0.36363636363636365,0.22727272727272727,0.2727272727272727,0.09090909090909091,3,1,0.09090909090909091,0,1.6153846153846154,199.0909090909091,63.40909090909091,0.0,0,4,0.4444444444444444,1.6,0,0.0,1,1395,107.3076923076923,0.0,1,3600495.0,240033.0,62775,80011.0,1.6,279.0,6401760121.0,1946025,2025,9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,Premium Luxury Buyers
1985,20559.0,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,1,12,53,0,7,40,1,3,1,0,1,0.3333333333333333,6853.0,0,53,0.0025778210116731517,17.666666666666668,0.36551724137931035,0.24074074074074073,0.018518518518518517,0.5370370370370371,0.05555555555555555,0.0,0.12962962962962962,20,33,0.37037037037037035,0.6111111111111112,0.25,0.375,0.0,0.25,2,1,0.25,1,0.5384615384615384,547.5,6.625,0.0,0,8,2.6666666666666665,0.2222222222222222,1,0.0,0,53,4.076923076923077,0.0,2,822360.0,61677.0,2120,41118.0,0.2222222222222222,5.888888888888889,422672481.0,2809,1600,7744,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1957,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,1,13,22,0,4,68,1,3,1,1,0,0.3333333333333333,7331.333333333333,0,22,0.0010002273243919072,7.333333333333333,0.14012738853503184,0.391304347826087,0.0,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.13043478260869565,12,9,0.5217391304347826,0.391304347826087,0.0,0.6,0.0,0.2,1,0,0.2,1,0.2857142857142857,949.0,4.4,0.0,0,5,5.0,0.0,0,0.0,1,22,1.5714285714285714,0.0,1,1495592.0,65982.0,1496,21994.0,0.0,3.6666666666666665,483736036.0,484,4624,16,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Standard Customers Group 0
1975,7500.0,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0,0,1,12,31,0,8,50,1,3,1,0,1,0.3333333333333333,2500.0,0,31,0.0041327822956939075,10.333333333333334,0.21379310344827587,0.09375,0.03125,0.3125,0.09375,0.0625,0.375,15,14,0.46875,0.4375,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,2,1,0.3333333333333333,1,0.6153846153846154,486.6666666666667,3.4444444444444446,0.0,0,5,1.6666666666666667,0.3333333333333333,0,0.0,1,31,2.3846153846153846,0.0,2,375000.0,22500.0,1550,15000.0,0.3333333333333333,5.166666666666667,56250000.0,961,2500,361,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Standard Customers Group 0
1976,79941.0,0,0,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,0,11,984,0,16,49,0,1,0,0,0,0.0,79941.0,1,984,0.012308923969878162,984.0,7.398496240601504,0.12487309644670051,0.166497461928934,0.2700507614213198,0.23045685279187816,0.030456852791878174,0.1766497461928934,297,657,0.3015228426395939,0.667005076142132,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.058823529411764705,3,1,0.058823529411764705,0,1.3333333333333333,236.1764705882353,57.88235294117647,0.0,0,1,0.3333333333333333,1.0,0,0.0,0,984,82.0,0.0,1,3917109.0,79941.0,48216,79941.0,1.0,492.0,6390563481.0,968256,2401,5184,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Premium Luxury Buyers
1996,7500.0,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,0,1,0,13,122,0,10,29,0,2,0,0,0,0.0,3750.0,0,122,0.01626449806692441,61.0,0.7770700636942676,0.024390243902439025,0.14634146341463414,0.11382113821138211,0.12195121951219512,0.17886178861788618,0.4065040650406504,53,47,0.43089430894308944,0.3821138211382114,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.2727272727272727,3,1,0.2727272727272727,1,0.7142857142857143,431.3636363636364,11.090909090909092,0.0,0,9,2.25,0.3,1,0.0,1,122,8.714285714285714,0.0,2,217500.0,15000.0,3538,15000.0,0.3,12.2,56250000.0,14884,841,576,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Standard Customers Group 0
1968,41728.0,1,0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,1,12,55,0,5,57,1,3,1,0,1,0.3333333333333333,13909.333333333334,0,55,0.0013180282297682666,18.333333333333332,0.3793103448275862,0.23214285714285715,0.10714285714285714,0.26785714285714285,0.05357142857142857,0.08928571428571429,0.23214285714285715,26,24,0.4642857142857143,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,2,1,0.16666666666666666,1,0.38461538461538464,730.0,9.166666666666666,0.0,0,10,3.3333333333333335,0.18181818181818182,1,0.0,0,55,4.230769230769231,0.0,1,2378496.0,125184.0,3135,41728.0,0.18181818181818182,5.0,1741225984.0,3025,3249,8464,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Standard Customers Group 0
1954,72550.0,1,1,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,2,13,1319,0,28,71,2,4,1,1,1,0.5,18137.5,1,1319,0.018180314537359927,329.75,8.401273885350319,0.6257575757575757,0.03787878787878788,0.24015151515151514,0.03787878787878788,0.02878787878787879,0.02878787878787879,864,417,0.6545454545454545,0.3159090909090909,0.1724137931034483,0.41379310344827586,0.06896551724137931,0.3103448275862069,3,1,0.3103448275862069,1,2.0,163.6206896551724,45.48275862068966,0.0,0,8,1.3333333333333333,0.5555555555555556,1,0.0,0,1319,94.21428571428571,0.0,3,5151050.0,290200.0,93649,217650.0,0.5555555555555556,146.55555555555554,5263502500.0,1739761,5041,1521,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1957,65486.0,0,1,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,1,11,507,0,17,68,1,2,1,1,0,0.5,32743.0,0,507,0.0077419945943469695,253.5,3.81203007518797,0.4822834645669291,0.03740157480314961,0.24606299212598426,0.07283464566929133,0.13188976377952755,0.027559055118110236,259,181,0.5098425196850394,0.3562992125984252,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.05555555555555555,3,1,0.05555555555555555,0,1.4166666666666667,223.05555555555554,28.166666666666668,0.0,0,2,0.4,1.3333333333333333,0,0.0,1,507,42.25,0.0,1,4453048.0,130972.0,34476,65486.0,1.3333333333333333,169.0,4288416196.0,257049,4624,841,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,Premium Luxury Buyers
1964,79143.0,0,0,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,0,13,1693,0,29,61,0,2,0,0,0,0.0,39571.5,1,1693,0.021391387849994947,846.5,10.78343949044586,0.3837072018890201,0.021841794569067298,0.4604486422668241,0.015938606847697757,0.09858323494687131,0.018890200708382526,682,844,0.4025974025974026,0.4982290436835891,0.2,0.43333333333333335,0.3,0.03333333333333333,3,1,0.03333333333333333,0,2.0714285714285716,158.16666666666666,56.43333333333333,0.0,0,3,0.42857142857142855,1.5,0,0.0,1,1693,120.92857142857143,0.0,2,4827723.0,158286.0,103273,158286.0,1.5,423.25,6263614449.0,2866249,3721,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Premium Luxury Buyers
1977,35790.0,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,1,12,72,0,7,48,1,2,1,0,1,0.5,17895.0,0,72,0.0020116789136933864,36.0,0.496551724137931,0.1643835616438356,0.0821917808219178,0.273972602739726,0.410958904109589,0.0136986301369863,0.0410958904109589,15,56,0.2054794520547945,0.7671232876712328,0.25,0.375,0.0,0.25,2,1,0.25,1,0.5384615384615384,547.5,9.0,0.0,0,7,2.3333333333333335,0.25,1,0.0,0,72,5.538461538461538,0.0,1,1717920.0,71580.0,3456,35790.0,0.25,9.0,1280924100.0,5184,2304,2916,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1977,82582.0,0,0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,1,0,11,1617,2,21,48,0,1,0,0,0,0.0,82582.0,1,1617,0.019580301030478427,1617.0,12.157894736842104,0.315203955500618,0.07416563658838071,0.3399258343634116,0.09641532756489493,0.024721878862793572,0.14894932014833126,751,826,0.4641532756489493,0.5105067985166872,0.18181818181818182,0.3181818181818182,0.4090909090909091,0.045454545454545456,3,1,0.045454545454545456,0,1.75,182.5,73.5,0.4,1,1,0.2,2.0,0,0.4,0,1617,134.75,4.4,1,3963936.0,82582.0,77616,82582.0,2.0,808.5,6819786724.0,2614689,2304,2916,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,Premium Luxury Buyers
1978,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,12,606,0,23,47,2,4,1,1,1,0.5,16593.25,0,606,0.009130081055835116,151.5,4.179310344827586,0.5403624382207578,0.014827018121911038,0.2042833607907743,0.019769357495881382,0.039538714991762765,0.17957166392092258,437,145,0.7199341021416804,0.23887973640856672,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.2916666666666667,3,1,0.2916666666666667,1,1.7692307692307692,182.5,25.25,0.0,0,3,0.6,1.0,0,0.0,0,606,46.61538461538461,0.0,1,3119531.0,265492.0,28482,66373.0,1.0,151.5,4405375129.0,367236,2209,3249,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1955,82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,1,0,13,1957,1,27,70,0,2,0,0,0,0.0,41192.0,1,1957,0.023754324209504157,978.5,12.464968152866241,0.5025536261491318,0.026046986721144024,0.22063329928498468,0.09193054136874361,0.06128702757916241,0.09703779366700716,1174,663,0.599591419816139,0.3386108273748723,0.10714285714285714,0.4642857142857143,0.35714285714285715,0.03571428571428571,3,1,0.03571428571428571,0,1.9285714285714286,169.46428571428572,69.89285714285714,0.2,1,1,0.25,1.5,0,0.2,0,1957,139.78571428571428,2.6,2,5766880.0,164768.0,136990,164768.0,1.5,978.5,6787123456.0,3829849,4900,3025,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1966,70287.0,0,0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,1,0,12,1093,0,21,59,0,1,0,0,0,0.0,70287.0,1,1093,0.015550307307079445,1093.0,7.537931034482758,0.2696526508226691,0.031992687385740404,0.4405850091407678,0.11060329067641682,0.10968921389396709,0.03656307129798903,335,638,0.3062157221206581,0.583180987202925,0.22727272727272727,0.45454545454545453,0.22727272727272727,0.045454545454545456,3,1,0.045454545454545456,0,1.6153846153846154,199.0909090909091,49.68181818181818,0.0,0,3,0.5,1.25,0,0.0,1,1093,84.07692307692308,0.0,1,4146933.0,70287.0,64487,70287.0,1.25,273.25,4940262369.0,1194649,3481,900,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Premium Luxury Buyers
1988,27938.0,1,0,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,1,11,29,0,6,37,1,2,1,0,1,0.5,13969.0,0,29,0.0010379755896775117,14.5,0.21804511278195488,0.43333333333333335,0.0,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.16666666666666666,18,10,0.6,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,2,1,0.14285714285714285,0,0.5,573.5714285714286,4.142857142857143,0.0,0,3,1.5,0.25,0,0.0,0,29,2.4166666666666665,0.0,1,1033706.0,55876.0,1073,27938.0,0.25,7.25,780531844.0,841,1369,961,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
